"(x1,y1)","(x2,y2)","(x3,y3)","(x4,y4)","(x5,y5)","(x6,y6)",Center,Start Time,Stop Time,Duration,FPS,Red Warning,Orange Warning,Wind Warning
"(17, 16)","(33, 10)","(49, 16)","(52, 37)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(37, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(37, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(48, 15)","(53, 36)","(34, 42)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 36)","(34, 42)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 36)","(34, 42)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(53, 20)","(53, 36)","(34, 42)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(42, 12)","(53, 20)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(37, 10)","(51, 17)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(37, 10)","(51, 17)","(53, 36)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(37, 10)","(51, 17)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(15, 10)","(15, 35)","(31, 44)","(56, 38)","(53, 15)","(37, 7)","(34, 25)",,,,,,,
"(15, 10)","(18, 37)","(31, 44)","(56, 38)","(53, 15)","(37, 7)","(34, 25)",,,,,,,
"(16, 18)","(37, 10)","(53, 20)","(53, 35)","(28, 40)","(17, 32)","(34, 25)",,,,,,,
"(16, 18)","(37, 10)","(53, 20)","(53, 35)","(28, 40)","(17, 32)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(27, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(27, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(40, 11)","(53, 20)","(53, 36)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(40, 11)","(53, 20)","(53, 36)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 36)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(16, 18)","(37, 10)","(52, 18)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 18)","(37, 10)","(52, 18)","(53, 35)","(29, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 18)","(37, 10)","(52, 18)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(42, 12)","(53, 20)","(53, 36)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(42, 12)","(53, 20)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(14, 13)","(16, 36)","(31, 44)","(56, 38)","(52, 14)","(37, 7)","(34, 25)",,,,,,,
"(17, 16)","(40, 11)","(52, 19)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(40, 11)","(52, 19)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(42, 12)","(53, 20)","(53, 35)","(34, 42)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(42, 12)","(53, 20)","(53, 35)","(34, 42)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(42, 12)","(53, 20)","(53, 35)","(34, 42)","(16, 30)","(34, 25)",,,,,,,
"(16, 18)","(38, 10)","(53, 20)","(53, 35)","(28, 40)","(17, 32)","(34, 25)",,,,,,,
"(16, 18)","(37, 10)","(53, 20)","(53, 35)","(28, 40)","(17, 32)","(34, 25)",,,,,,,
"(14, 12)","(17, 37)","(31, 44)","(56, 38)","(53, 15)","(37, 7)","(34, 25)",,,,,,,
"(14, 13)","(17, 37)","(31, 44)","(56, 38)","(53, 15)","(36, 7)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(27, 39)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(38, 10)","(52, 18)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(50, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(42, 12)","(53, 20)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(42, 12)","(53, 20)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(42, 12)","(53, 21)","(53, 35)","(34, 42)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(42, 12)","(53, 21)","(53, 35)","(34, 42)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(42, 12)","(53, 20)","(53, 35)","(34, 42)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(38, 10)","(53, 20)","(53, 35)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(38, 10)","(53, 20)","(53, 35)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(48, 15)","(53, 35)","(37, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(48, 15)","(53, 35)","(37, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(26, 39)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(26, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(40, 11)","(53, 20)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(48, 15)","(53, 36)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(42, 12)","(53, 20)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(15, 11)","(17, 37)","(31, 44)","(55, 39)","(53, 15)","(39, 7)","(34, 25)",,,,,,,
"(15, 11)","(17, 37)","(31, 44)","(55, 39)","(53, 15)","(38, 7)","(34, 25)",,,,,,,
"(17, 16)","(38, 10)","(53, 20)","(53, 35)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(16, 17)","(38, 10)","(53, 20)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 17)","(38, 10)","(53, 20)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(15, 10)","(16, 36)","(31, 44)","(55, 38)","(52, 14)","(38, 7)","(34, 25)",,,,,,,
"(15, 10)","(16, 36)","(31, 44)","(55, 38)","(52, 14)","(38, 7)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(48, 15)","(53, 35)","(36, 42)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(48, 15)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(48, 15)","(53, 35)","(36, 42)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(34, 42)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(16, 17)","(38, 10)","(53, 20)","(53, 35)","(28, 40)","(17, 32)","(34, 25)",,,,,,,
"(17, 16)","(40, 11)","(53, 20)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 18)","(37, 10)","(52, 19)","(53, 35)","(31, 41)","(17, 32)","(34, 25)",,,,,,,
"(16, 18)","(37, 10)","(52, 19)","(53, 35)","(31, 41)","(17, 32)","(34, 25)",,,,,,,
"(16, 18)","(37, 10)","(53, 20)","(53, 35)","(29, 40)","(17, 32)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(40, 11)","(51, 18)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(40, 11)","(51, 18)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(16, 18)","(40, 11)","(53, 20)","(53, 35)","(29, 40)","(17, 32)","(34, 25)",,,,,,,
"(16, 18)","(40, 11)","(53, 20)","(53, 35)","(29, 40)","(17, 32)","(34, 25)",,,,,,,
"(16, 17)","(37, 10)","(53, 20)","(53, 35)","(28, 40)","(17, 32)","(34, 25)",,,,,,,
"(16, 17)","(37, 10)","(53, 20)","(53, 35)","(28, 40)","(17, 32)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(16, 18)","(40, 11)","(52, 18)","(53, 35)","(28, 40)","(17, 32)","(34, 25)",,,,,,,
"(16, 18)","(38, 10)","(52, 18)","(53, 35)","(28, 40)","(17, 32)","(34, 25)",,,,,,,
"(16, 18)","(40, 11)","(53, 20)","(53, 35)","(28, 40)","(17, 32)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(14, 13)","(16, 36)","(30, 44)","(57, 43)","(54, 15)","(37, 7)","(34, 25)",,,,,,,
"(16, 8)","(16, 36)","(31, 44)","(56, 39)","(53, 15)","(37, 7)","(34, 25)",,,,,,,
"(16, 8)","(17, 37)","(31, 44)","(56, 39)","(53, 15)","(37, 7)","(34, 25)",,,,,,,
"(17, 16)","(38, 10)","(53, 20)","(53, 35)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(38, 10)","(53, 20)","(53, 35)","(37, 41)","(16, 31)","(34, 25)",,,,,,,
"(15, 12)","(16, 36)","(31, 44)","(56, 38)","(54, 15)","(36, 7)","(34, 25)",,,,,,,
"(17, 16)","(40, 11)","(53, 20)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(40, 11)","(53, 20)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(39, 11)","(53, 20)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(39, 11)","(52, 19)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(53, 20)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(53, 20)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(15, 11)","(17, 37)","(31, 44)","(55, 39)","(53, 14)","(37, 7)","(34, 25)",,,,,,,
"(15, 11)","(16, 36)","(31, 44)","(55, 39)","(53, 14)","(37, 7)","(34, 25)",,,,,,,
"(16, 17)","(37, 10)","(52, 19)","(53, 35)","(26, 39)","(16, 31)","(34, 25)",,,,,,,
"(16, 17)","(33, 10)","(53, 20)","(53, 35)","(29, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(32, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(27, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(26, 39)","(16, 31)","(34, 25)",,,,,,,
"(16, 17)","(38, 10)","(53, 20)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 17)","(38, 10)","(53, 20)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(14, 12)","(17, 37)","(31, 44)","(55, 39)","(53, 15)","(37, 7)","(34, 25)",,,,,,,
"(14, 12)","(17, 37)","(31, 44)","(55, 39)","(53, 15)","(37, 7)","(34, 25)",,,,,,,
"(17, 16)","(38, 10)","(53, 20)","(53, 35)","(37, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(38, 10)","(53, 20)","(53, 35)","(27, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 18)","(37, 10)","(52, 19)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(32, 10)","(48, 15)","(53, 35)","(26, 39)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(32, 10)","(48, 15)","(53, 35)","(26, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(26, 39)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(26, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(37, 10)","(51, 17)","(53, 35)","(37, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(37, 10)","(51, 17)","(53, 35)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(52, 37)","(25, 38)","(16, 31)","(34, 25)",,,,,,,
"(15, 11)","(16, 36)","(31, 44)","(54, 41)","(51, 14)","(37, 7)","(34, 25)",,,,,,,
"(16, 9)","(17, 37)","(31, 44)","(56, 38)","(51, 14)","(37, 7)","(34, 25)",,,,,,,
"(14, 13)","(17, 37)","(31, 44)","(56, 38)","(52, 14)","(38, 7)","(34, 25)",,,,,,,
"(14, 13)","(14, 33)","(24, 41)","(56, 38)","(52, 14)","(38, 7)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(26, 39)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(27, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(14, 13)","(16, 36)","(31, 44)","(55, 39)","(54, 15)","(37, 7)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(34, 42)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(37, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 36)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 36)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 36)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(40, 11)","(53, 20)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(38, 10)","(53, 20)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 18)","(37, 10)","(53, 20)","(53, 35)","(29, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 18)","(37, 10)","(53, 20)","(53, 35)","(29, 40)","(16, 31)","(34, 25)",,,,,,,
"(14, 13)","(17, 37)","(31, 44)","(56, 38)","(52, 14)","(39, 7)","(34, 25)",,,,,,,
"(14, 13)","(17, 37)","(31, 44)","(56, 38)","(54, 15)","(39, 7)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(27, 39)","(16, 30)","(34, 25)",,,,,,,
"(38, 6)","(13, 17)","(14, 34)","(31, 44)","(56, 38)","(55, 17)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(27, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(37, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(34, 42)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(34, 42)","(16, 31)","(34, 25)",,,,,,,
"(14, 13)","(17, 37)","(31, 44)","(56, 39)","(52, 15)","(38, 7)","(34, 25)",,,,,,,
"(14, 13)","(17, 37)","(31, 44)","(56, 39)","(52, 15)","(38, 7)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 17)","(37, 10)","(52, 18)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 17)","(37, 10)","(52, 18)","(53, 35)","(28, 40)","(17, 32)","(34, 25)",,,,,,,
"(17, 16)","(37, 10)","(51, 17)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(15, 12)","(16, 36)","(31, 44)","(56, 38)","(52, 14)","(37, 7)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(14, 13)","(16, 36)","(31, 44)","(56, 39)","(53, 15)","(37, 7)","(34, 25)",,,,,,,
"(14, 13)","(16, 36)","(31, 44)","(56, 39)","(53, 15)","(37, 7)","(34, 25)",,,,,,,
"(16, 17)","(37, 10)","(52, 19)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 17)","(37, 10)","(52, 19)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 17)","(37, 10)","(53, 20)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 17)","(37, 10)","(53, 20)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(26, 39)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(16, 8)","(16, 36)","(31, 44)","(55, 38)","(53, 15)","(37, 7)","(34, 25)",,,,,,,
"(16, 8)","(16, 36)","(31, 44)","(55, 39)","(53, 15)","(37, 7)","(34, 25)",,,,,,,
"(17, 16)","(40, 11)","(53, 20)","(53, 35)","(27, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(27, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(38, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(27, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(35, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(26, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(38, 10)","(53, 20)","(53, 35)","(28, 40)","(16, 30)","(34, 25)",,,,,,,
"(16, 17)","(37, 10)","(53, 20)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(16, 17)","(37, 10)","(53, 20)","(53, 35)","(28, 40)","(17, 32)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(26, 39)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(37, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(37, 41)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(27, 39)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(27, 39)","(16, 30)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(34, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(28, 40)","(16, 31)","(34, 25)",,,,,,,
"(17, 16)","(33, 10)","(49, 16)","(53, 35)","(37, 41)","(16, 31)","(34, 25)",,,,,,,
